TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
3.343673469,0.397491,2.21138,0.309161,0.0836383,0.15625,0.159412,0.461139,0.413891,1.09016,0.377727,0.858742,0.139781
3.390113379,1.70028,1.05661,0.347645,0.0960349,0.803972,0.276556,0.28233,0.313219,1.27493,0.306917,0.693056,0
3.436553288,1.69216,1.18184,0.707964,0.10252,0.806702,0.28702,0.35111,0.187863,1.02791,0.220752,0.507335,0
3.482993197,0.651444,2.09952,0.421123,0.130704,0.747466,0.27502,0.156213,1.17508,0.783163,0.0316187,0.239301,0.01558
3.529433107,0.237989,1.9961,0.281676,0.176959,0.942321,0.312978,0.0253716,1.18267,0.583396,0.00222568,0.780729,0.679329
3.575873016,0.144901,1.82568,0.174797,0.20374,0.874434,0.40579,0.0619387,1.13431,0.713419,0.182856,0.910211,0.828618
3.622312925,0.166001,1.49627,0.313643,0.15417,0.767687,0.368617,0.253985,1.11213,0.847846,0.379101,0.901937,0.789731
3.668752834,0.571664,1.23559,0.290836,0.152793,0.851321,0.184899,0.695838,0.768464,0.699808,0.466834,0.721287,0.26694
3.715192744,0.91086,0.824149,0.827161,0.158877,0.913854,0.178174,0.983458,0.410692,0.345049,0.795158,0.787131,0.0357336
3.761632653,1.00747,0.895813,0.951645,0.160573,0.900176,0.0322093,1.04167,0.361878,0.404867,0.924808,0.695872,0.0302161
3.808072562,0.929311,1.11883,0.652483,0.16496,0.779868,0.00124974,1.23422,0.327376,0.463942,1.0422,0.634149,0.0281811
3.854512472,0.742656,1.8627,0.064502,0.151056,0.742683,0,0.996646,0.300819,0.554071,1.21963,0.768419,0.0116154
3.900952381,0.468422,2.36331,0.0182881,0.0202829,0.338105,0,0.0859182,0.895217,0.148384,1.36609,0.641106,1.04497
3.947392290,0.411642,2.30353,0.00131434,0.0146631,0.545935,0.0125529,0.0680601,1.26374,0,1.04197,0.60802,1.74409
3.993832200,0.259954,1.84877,0.000491274,0.0212343,0.552624,0.108284,0.0413507,1.01284,0,1.0242,0.562381,2.34794
4.040272109,0.169113,1.45076,0.00304847,0.205224,0.49731,0.293118,0.0976958,0.812524,0.000682458,1.00191,0.414784,2.5639
4.086712018,0.13072,1.21274,0,0.294506,0.400528,0.536448,0.0342893,0.879148,0.342748,0.930799,0.117679,2.46347
4.133151927,0.00827137,1.23203,0.382345,0.0774485,1.04084,0.593661,0.0993504,0.859335,1.11555,0.501661,0.172984,1.7317
4.179591837,0,1.04863,0.424802,0.0558329,1.20969,0.713535,0.256792,0.686636,1.37658,0.289572,0.859106,0.937318
4.226031746,0.00603366,1.33325,0.1616,0.0350732,1.88888,0.149825,0.0827711,0.945999,0.879137,0.249365,1.03376,0.934552
4.272471655,0.013408,1.59848,0.142546,0.0661977,1.80988,0.169794,0.0117936,0.82566,0.162904,0.417978,1.04527,1.31463
4.318911565,0.0376686,1.30229,0.60178,0.0352032,1.53429,0.0430904,0.00815843,0.864301,0.81783,0.334781,0.797618,1.42365
4.365351474,0.00916096,1.04931,0.448496,0.0336149,1.48799,0.0503292,0.0326547,0.945399,0.937135,0.38396,0.431529,1.40226
4.411791383,0,0.966325,0.391392,0.0998406,1.49033,0.0501808,0.0427525,0.912267,0.826467,0.360756,0.272534,1.72928
4.458231293,0.458627,0.662082,0.116279,0.214017,1.53936,0.0477896,0.423622,0.652706,0.256669,0.430162,0.210436,1.8121
4.504671202,0.898489,1.2531,0.195358,0.29258,1.11198,0.0345092,0.707456,0.103754,0.40524,0.0609293,0.316189,1.95166
4.551111111,0.645153,1.9992,0.194484,0.0969575,0.707204,0.156116,0.71268,0.0799911,0.297391,0.0478613,0.525859,1.97252
4.597551020,1.04523,2.55406,0.0780897,0.110153,0.793827,0.127953,0.937455,0.0311408,0.274764,0.0183294,0.372654,1.70788
4.643990930,1.22355,2.73137,0.0989501,0.0434682,0.663537,0.0825113,0.931797,0.0967959,0.579852,0.0845415,0.0906663,0.479096
4.690430839,0.371183,2.28929,0.508256,0.0356459,0.542911,0.0625579,0.735108,0.138633,0.450924,0.380558,1.01717,0.00131123
4.736870748,0.150309,1.9595,0.320725,0.0549925,0.699365,0.0495646,0.75663,0.241089,0.394155,0.282861,1.69148,0
4.783310658,0.152798,1.89698,0.0270733,0.137501,0.7662,0.0337147,0.688891,0.432797,0.346277,0.345065,2.1304,0
4.829750567,0.792383,1.84553,0,0.232699,0.685077,0.0343529,0.316864,0.493822,0.215227,0.447926,2.12763,0.470716
4.876190476,0.966531,1.23921,2.6413e-05,0.606276,0.157725,0.637583,0.0929741,0.989433,0.055934,1.01182,1.61448,1.13481
4.922630385,0.995507,1.0077,0.025623,0.531787,0.0769026,0.726819,0.441353,1.0405,0.314223,0.949105,0.701566,1.13248
4.969070295,0.841641,1.16504,0.0222224,0.351528,0.144173,0.577087,0.882196,0.696786,1.26742,0.364833,0.44357,1.12794
5.015510204,0.0129704,0.839208,0.711525,0.108684,0.408174,0.651054,0.53805,0.0850799,2.22918,0.0746761,0.561533,0.325373
5.061950113,0.236044,0.699533,0.484605,0.0273006,0.683085,0.547353,0.682703,0.0278751,2.09377,0.262409,0.77188,0.378918
5.108390023,0.357362,0.501747,0.376088,0.0137692,1.10382,0.683298,0.753472,0.0258544,2.0754,0.437466,0.693814,0.409074
5.154829932,0.118882,0.525883,0.151181,0.0135763,1.46436,0.931934,0.630151,0.0827843,1.99034,0.397764,0.715374,0.279265
5.201269841,0.693475,0.851476,0.15449,0.0130001,0.951094,0.802288,0.262528,0.504444,1.33666,0.282669,1.51592,0.14896
5.247709751,1.00528,1.14594,0.102318,0.116616,0.419135,0.34314,0.428185,0.89209,0.320869,0.192229,2.03571,0.149993
5.294149660,0.992538,1.69305,0.00294939,0.078632,0.587576,0.0707756,0.499567,1.2208,0.184061,0.323153,2.07598,0.134052
5.340589569,0.937427,2.16396,0,0.040746,0.479966,0.00367424,0.714854,1.35368,0.25346,0.412164,1.93413,0.114737
5.387029478,0.248906,2.39163,0,0.125514,1.05731,0,0.43104,0.636445,0.120882,0.153074,1.39516,0.517393
5.433469388,0.377495,1.69474,0.145358,0.676663,1.19303,0.0302261,0.338878,0.988726,0.0745336,0.981601,0.730978,0.835289
5.479909297,0.389286,1.54935,0.174218,0.682384,0.936136,0.305962,0.243952,0.927357,0,0.970826,0.500871,1.41178
5.526349206,0.427081,1.49742,0.154996,0.42421,1.09556,0.205078,0.157734,0.917981,0.0580189,0.835572,0.722044,1.54682
5.572789116,0.471341,1.33144,0.142149,0.188699,1.33808,0.0792789,0.132697,0.799185,0.0876152,0.559257,0.859586,1.52936
5.619229025,0.403025,0.955204,0.20615,0.0099672,2.00075,0.247919,0.300482,1.43401,0.245159,0.0374908,0.540502,1.41301
5.665668934,0.172079,0.469838,0.155086,0.0116591,1.88199,0.602285,0.313684,1.76918,0.248829,0.0375335,0.585452,1.63362
5.712108844,1.11167,0.606137,0.138903,0.574089,2.18586,0.270799,0.25699,1.55617,0.00509745,0.0756214,0.21582,1.23199
5.758548753,0.642157,1.86258,0.131059,0.661369,1.10463,0.0169538,0.605146,1.3548,0,0.33707,0.41266,0.676872
5.804988662,0.657507,1.31488,0.133805,0.240229,0.951008,0.0363629,1.71816,0.595356,0,0.319111,0.756039,0.579616
5.851428571,0.709465,0.877079,0.290152,0.0897909,1.20929,0,1.95142,0.378866,0,0.196534,0.962233,0.666891
5.897868481,0.462025,1.39815,0.296129,0,1.56021,0.00225333,1.8954,0.325072,0.0609021,0.166772,0.992318,0.643965
5.944308390,0.400971,1.32284,0.00382438,0.000573515,1.78799,0,1.92712,0.449608,0.125535,0.425235,0.916409,0.670951
5.990748299,0.879758,0.789109,0.232727,0.309058,1.6303,0.00463793,1.35848,0.574291,0.132741,0.651459,0.655207,0.64834
6.037188209,1.02944,0.318118,0.41799,1.17544,1.13493,0.295735,0.630048,0.443658,0.335474,0.455455,0.19038,0.751985
6.083628118,0.614037,0.415909,0.0758628,2.18242,0.81558,0.225611,1.06797,0.408053,0.511335,0.361687,2.59174e-05,0.713924
6.130068027,0.586929,1.05783,0.0930723,2.84485,0.281236,0.0641099,1.66533,0.901984,0.238431,0.194371,0.571177,0.00519568
6.176507937,0.643819,1.2248,0.115246,2.24212,0.0261095,0.0617988,1.55949,1.34527,0.364049,0.145575,0.555543,0.0778182
6.222947846,0.528754,0.969605,0.153859,1.90322,0.0213226,0.0348103,1.48109,1.41395,0.790023,0.271963,0.810691,0.214874
6.269387755,0.488826,0.856463,0.219152,1.98486,0.0329501,0,1.43633,1.42242,0.767943,0.231442,0.756197,0.256
6.315827664,0.708406,1.00327,0.00313267,1.83453,0.0707807,0,1.47208,1.3763,0.638762,0.305947,0.966451,0.230366
6.362267574,0.981486,0.952192,0.00249864,1.47673,0.409195,0,1.4631,1.12127,0.332464,0.267344,1.63237,0.0574827
6.408707483,1.57116,0.586656,0.0372983,1.56471,0.903601,0.052088,1.36046,0.441447,0,0.00949428,1.22943,0.0195762
6.455147392,1.33495,0.593309,0.137679,1.69653,0.854946,0.00343221,1.51837,0.404705,0.294854,0.00130066,1.13169,0.0771868
6.501587302,1.22658,0.59971,0.00257939,1.92344,0.0608732,0.00300605,1.08969,0.510268,0.440118,0.00213854,0.990433,0.29848
6.548027211,1.07805,0.872862,0.00253195,1.37244,0.406496,0.195953,0.808208,0.435997,0.720907,0.159873,0.949851,0.373775
6.594467120,1.14551,0.767926,0.010048,1.33472,0.288873,0.387277,0.68474,0.438077,0.745542,0.382404,0.883958,0.425741
6.640907029,1.17193,0.461391,0.0556415,1.54155,0.320586,0.433082,0.741758,0.252296,0.949155,0.465605,0.546133,0.214379
6.687346939,0.872944,0.668152,0.264604,0.995116,0.715719,0,1.4627,0.1422,0.876754,1.10266,0.438503,0.0645621
6.733786848,0.708461,1.0298,0.593457,0.266753,0.725808,0.215012,1.67332,0.939562,0.196075,1.01481,0.370382,0.308564
6.780226757,0.721202,1.08138,0.624688,0.171816,0.733544,0.392118,1.73428,1.02468,0.0121408,0.964977,0.102689,0.357954
6.826666667,0.803246,1.27192,0.614833,0.132544,0.779685,0.253642,1.82487,0.975792,0.233448,0.652517,0.0676006,0.193638
6.873106576,0.570466,1.08025,0.416023,0.417785,0.816516,0.00166415,2.04841,0.789179,0.295784,0.586994,0.241036,0.171275
6.919546485,0.277425,1.48684,0.0249567,0.866653,0.959038,0.0838313,1.39962,0.612635,0,0.691687,0.286485,1.44796
6.965986395,0.179323,1.38893,0.0134599,1.03057,0.975228,0.27671,1.43862,0.606245,0,0.799319,0.336429,1.52216
7.012426304,0.085931,1.3621,0.0217115,0.661177,1.03974,0.416689,1.18846,0.655927,0,0.725133,0.127122,1.70896
7.058866213,0.105348,0.701886,0.439736,0.729151,0.785312,0.555122,1.27702,0.437509,0.00028723,0.720571,0.374036,1.33199
7.105306122,0.145988,0.00121322,0.639617,0.844694,0.521146,0.674498,1.23619,0.235603,0.117354,0.667989,0.499339,1.40068
7.151746032,0.116196,0.0345378,0.539075,0.886232,0.607064,0.645106,1.17973,0.314766,0.534708,0.548533,0.565669,1.31008
7.198185941,0.118754,0.410817,0.184469,0.83917,0.774148,0.461441,1.1992,0.436713,0.854002,0.502793,0.594741,1.23403
7.244625850,0.0421846,0.914319,0.117242,0.692771,1.14616,0.0554878,1.30141,0.523302,0.16525,1.31021,0.357086,1.10361
7.291065760,0.123099,1.02832,0.508115,0.30367,1.08208,0.0507071,1.1495,0.494919,0.0574379,1.54258,0.318848,0.358566
7.337505669,0.279243,1.05559,0.784088,0.207653,0.980186,0.064551,1.15528,0.34091,0.0661578,1.60294,0.29967,0.447095
7.383945578,0.258646,0.978372,0.724123,0.237741,0.912681,0.0617528,1.13063,0.31751,0.0899837,1.6871,0.328471,0.511014
7.430385488,0.175445,0.891181,0.524124,0.272948,0.816042,0.0778283,0.940151,0.30174,0.0687504,1.74033,0.226896,1.2811
7.476825397,0.153363,0.622884,0.122693,0.465167,0.735157,0.0608446,0.926595,0.444827,0.0528756,1.31684,0.282706,1.72964
7.523265306,0.22401,0.00428567,0.702539,0.41954,0.851315,0.515574,0.747649,0.621474,0.269928,0.809294,0.22456,1.78524
7.569705215,0.586735,0.0284147,0.813694,0.0439586,0.843693,0.446799,1.25535,0.213377,0.702464,0.639583,0.191096,1.35598
7.616145125,1.07578,0.870325,0.341076,0.0437305,0.811217,0.39141,2.15811,0.113148,0.651479,0.488205,0.128731,0.415888
7.662585034,0.715474,1.11386,0.432865,0.0233028,0.873525,0.132761,2.4787,0.36213,0.593313,0.38341,0.115592,0.163045
7.709024943,0.290121,1.28868,0.54388,0.0411302,1.04141,0.148208,2.12682,0.41248,0.426443,0.496891,0.118085,0.324578
7.755464853,0.212295,1.36063,0.556005,0.0484486,1.14168,0.103578,1.89796,0.417762,0.281639,0.582444,0.123147,0.357348
7.801904762,0.622951,1.36222,0.371467,0.159664,1.19849,0.0241077,2.03962,0.560866,0.0521298,0.663618,0.167042,0.153374
7.848344671,1.23977,0.893446,0.0256445,0.271946,0.859009,0.110975,2.055,0.524382,0.222985,0.307598,0.335476,0.688961
7.894784580,1.23785,0.788939,0.0397505,0.461922,0.726258,0.239857,1.81791,0.53605,0.298514,0.382037,0.246872,0.873734
7.941224490,1.25631,0.606408,0.0733303,0.517569,0.694365,0.264704,1.95019,0.490726,0.437191,0.335395,0.193539,0.888963
7.987664399,1.29746,0.54234,0.266596,0.138231,0.591103,0.0872702,1.8564,0.303282,0.554496,0.228102,0.0739165,0.921132
8.034104308,0.0139868,0.774924,0.837209,0.0753381,0.686058,0.174557,1.56579,0.230627,0.839041,0.226459,1.06517,0.898635
8.080544218,0.0274864,0.383721,0.84359,0.0311759,0.618798,0.0890757,1.39292,0.231145,0.988873,0.510391,1.16056,1.19151
8.126984127,0.082407,0.319747,0.729773,0,0.600187,0.0892162,1.50774,0.20512,1.1132,0.479203,0.720274,1.45707
8.173424036,0.19141,0.291377,0.656057,0.296135,0.355467,0.120092,1.55452,0.606734,1.37569,0.410175,0.0526071,1.47605
8.219863946,0.495596,0.660576,0,0.788532,0.273022,0.0158778,1.33384,0.885305,1.09268,0.936146,8.54935e-05,1.19585
8.266303855,0.557851,0.909798,0.0362075,0.813201,0.0866195,0.0256182,1.3246,1.01156,0.741395,0.87057,0.000159941,1.39191
8.312743764,0.392742,0.901678,0,0.688741,0.0116065,0.0407827,1.33385,1.08372,0.798404,0.90255,0.0384264,1.59691
8.359183673,0.283493,0.835081,0.0009277,0.520044,0,0.0621535,1.37836,1.1914,0.741898,0.888696,0.0625281,1.63473
8.405623583,0.0730979,0.804988,0,1.00506,0.733938,0.0598103,1.4469,1.04255,0.547825,0.476319,0.0374578,1.28976
8.452063492,0.472536,0.533439,0.129793,0.953506,1.46338,0.040581,1.48746,0.789881,0.199524,0.641137,0.0690884,0.285322
8.498503401,0.506235,0,0.239988,0.0426951,1.39302,0.0390939,1.6661,0.843602,0.264121,0.921315,0.312542,0.0981492
8.544943311,1.49557,0.0203248,1.04582,0.25395,0.61703,0.60853,1.07336,0.498682,0.567679,0.0228354,1.26769,0.409687
8.591383220,1.17787,0.0998546,1.3616,0,0.524048,0.708933,1.009,0.276168,0.707682,0.0222111,1.50558,0.759994
8.637823129,1.11473,0.121236,1.40262,0,0.466273,0.613766,1.14224,0.189094,0.611111,0.00460041,1.5955,0.935669
8.684263039,1.0528,0.153881,1.31776,0,0.389853,0.581632,1.15549,0.0598174,0.448874,0,1.58887,1.06132
8.730702948,0.334513,0.662672,0.0635594,0.0120291,0.103271,1.00835,1.46613,0.279567,0.599249,0.304275,0.502845,1.41295
8.777142857,0.182015,0.660665,0.126816,0.0152998,0.504635,0.89966,1.72615,0.247194,0.610871,0.159753,0.227692,1.49311
8.823582766,0.0678637,0.580216,0.156513,0.0134878,0.60414,0.954129,1.80343,0.255791,0.732206,0.155624,0.0472416,1.53835
8.870022676,0.0812013,0.518094,0.091161,0.0142943,0.486114,0.965365,1.82928,0.202329,0.847902,0.219241,0.109675,1.68346
8.916462585,0.489425,0.43468,0.0341656,0.0837188,0.395418,0.749657,1.81375,0.196635,1.0919,0.307169,0.185587,1.62673
8.962902494,1.41927,0.0710672,0.536744,0.16528,0.490104,0.578609,0.559028,0.0756109,1.03246,0.279209,0.253454,0.906649
9.009342404,1.49354,0.236375,0.762001,0.360378,0.543584,0.786406,0.0657279,0.0485779,0.815788,0.334663,0.274694,0.43878
9.055782313,1.28108,1.25066,0.347437,0.47096,0.56244,0.657595,0.25889,0.00719998,0.880439,0.340866,0.302016,0.226997
9.102222222,1.00407,2.00542,0.194666,0.138458,0.465495,0.312578,0.591323,0.00424188,1.4564,0.328017,0.176196,0.110863
9.148662132,0.685889,2.60938,0.192378,0.0030793,0.278847,0.576369,0.370493,0.404021,0.803537,0.223047,0.645099,0.0212585
9.195102041,0.674947,2.38635,0.276299,0.0270068,0.273746,0.683871,0.277299,0.524714,0.306792,0.175756,1.01778,0.185065
9.241541950,0.669479,2.29136,0.225343,0.0610804,0.296901,0.670992,0.113673,0.49983,0.282866,0.139066,1.17417,0.239559
9.287981859,0.675085,2.0837,0.206408,0.0864128,0.370044,0.654924,0.101279,0.499605,0.39443,0.124326,1.20938,0.1887
9.334421769,0.686188,2.07506,0.200476,0.0673008,0.228278,0.589919,0.133874,0.60195,0.515428,0.132584,1.1247,0.21109
9.380861678,1.32821,2.29087,0.336425,0.0819248,0.687465,0.416223,0.298858,0.348001,0.657638,0.262027,0.407225,0
9.427301587,1.79582,1.8656,0.41084,0.0890082,0.840799,0.437875,0.39825,0.206355,0.524304,0.776162,0.264126,0.0309359
9.473741497,0.981946,2.08052,0.526343,0.105949,0.421823,0.22853,0.368405,0.427629,0.704177,0.000799633,0.738196,0
9.520181406,0.663682,1.63429,0.208601,0.195352,0.504872,0.321034,0.729008,0.436665,0.656875,0.00227555,1.33617,0.401231
9.566621315,0.623991,1.08326,0.137701,0.185429,0.473423,0.499178,0.6152,0.412545,0.659935,0.360787,1.41196,0.75226
9.613061224,0.801281,1.13368,0.195298,0.150837,0.430868,0.496264,0.298712,0.333699,0.605545,0.503281,1.42633,0.955692
9.659501134,0.832739,1.13568,0.460368,0.101635,0.334539,0.338766,0.520309,0.0958076,0.378841,0.669115,1.12379,0.723491
9.705941043,0.929742,1.25414,0.747995,0.103394,0.630378,0.336854,0.907085,0.284274,0.364617,0.818392,0.726377,0.0666444
9.752380952,1.08216,1.28229,0.605007,0.111572,0.672467,0.126195,1.1598,0.437878,0.205101,0.91276,0.367251,0
9.798820862,0.932535,1.29384,0.379384,0.105601,0.738406,0.13261,1.06085,0.52807,0.321739,0.790632,0.460354,0
9.845260771,0.734691,2.00583,0.328467,0.0869275,0.759164,0.0231679,1.00517,0.576655,0.521042,0.655048,0.602035,0
