TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.325079365,-558.071,-28.6844,5.85563,-7.5911,1.15619,-4.85233,-1.37674,1.23662,0.358672,2.64969,-1.42549,4.09288,2.25304,3.47802,0.657395,1.35926,0.953021,-0.635124,-2.9666,-2.75354,-3.34256
0.348299320,-564.153,-27.5517,0.331282,-9.16564,1.67066,-2.3168,-3.73753,-0.558651,-3.84259,-1.38667,-1.76201,0.341308,0.925947,2.71796,3.01952,2.34765,0.253933,-1.91244,-4.52396,-5.45209,-4.19586
0.371519274,-557.887,-26.756,6.60899,-7.46993,-1.71314,-7.64089,-5.88811,-3.09718,-7.13143,-0.213166,0.244158,5.15491,0.857676,3.65798,3.2305,3.61062,-0.243974,-1.18141,-3.82088,-2.5082,-5.27097
0.394739229,-557.246,-26.0688,6.89678,-8.31441,1.56491,-5.65826,-6.18482,-4.47255,-4.55322,-1.07186,-0.141242,4.7843,3.03971,4.70451,3.07902,3.79548,1.36793,-1.15939,-1.63415,-3.14792,-2.74654
0.417959184,-559.974,-28.0035,5.56849,-9.44565,2.48407,-5.671,-2.09957,-2.13671,-3.64084,1.56622,-0.481028,4.73213,-0.241536,2.81765,-0.518681,1.65614,-0.61493,-2.07972,-3.18178,-4.03507,-2.34397
0.441179138,-556.446,-26.4855,8.90829,-4.96168,0.0658648,-5.33763,-4.41825,-3.64606,-6.11984,-0.709233,-2.48142,3.22059,2.5214,3.89129,0.737567,1.02035,-0.511197,-2.29712,-3.99115,-3.10811,-2.14287
0.464399093,-554.492,-26.028,8.43636,-9.32045,-1.83013,-10.0006,-6.54911,-5.61793,-4.19738,0.913491,1.24392,4.16229,4.0331,5.83927,4.60866,4.28143,1.03251,-2.39212,-3.03454,-3.46308,-2.05311
0.487619048,-550.031,-24.0999,10.7074,-4.69002,1.65582,-6.57795,-6.55057,-5.98349,-3.59592,1.15395,0.199728,4.92727,4.17817,4.87037,2.92605,3.45996,1.62141,-0.486935,-5.39922,-2.49464,-3.05904
0.510839002,-547.996,-19.5718,11.2729,-6.54441,-5.29299,-10.2722,-7.65144,-4.53284,-2.17414,3.60963,0.707088,4.91513,1.03688,4.71844,3.45243,3.07441,-1.59584,-1.62833,-4.52349,-2.27511,-1.73639
0.534058957,-540.533,-14.892,12.1946,-8.89628,-11.0131,-15.8706,-14.4007,-9.11003,-4.80476,3.86367,3.15527,8.17459,3.46975,3.57664,1.29162,-1.16616,-2.34913,-3.97187,-2.84362,-1.17376,1.27819
0.557278912,-533.714,-10.03,15.9738,-11.7237,-13.0524,-21.3431,-15.6517,-7.79153,-2.6968,5.92574,6.32829,10.8979,7.80126,5.67587,3.57921,1.38611,-1.75629,-1.44392,-2.11203,-0.130241,0.03137
0.580498866,-525.135,-0.420067,15.9613,-11.8137,-18.2662,-22.4032,-15.7162,-6.81988,-4.34845,5.65401,3.49353,7.99982,3.03442,4.96074,1.15835,-2.10508,-4.86173,-3.91649,-1.24504,1.21959,0.508818
0.603718821,-521.87,1.1181,17.3283,-15.7974,-20.329,-23.5578,-16.4104,-9.3033,-4.06327,4.81012,4.56092,8.15704,6.39588,6.34757,2.97007,-2.19618,-5.57293,-5.38817,-2.87647,-0.87084,-1.53202
0.626938776,-515.624,3.02006,17.1034,-16.5404,-18.7225,-27.8883,-15.4844,-7.8862,-1.0965,3.19797,4.85635,7.13112,6.80501,8.93973,2.96064,-0.617255,-3.04026,-1.8065,-0.466002,1.87369,2.23826
0.650158730,-511.126,7.71778,20.139,-16.4157,-18.6675,-24.4713,-15.6565,-6.59036,-0.479477,4.89654,4.12333,7.19808,7.85552,8.28339,2.8327,-0.550374,-4.0829,-2.30336,0.380851,1.71271,1.30612
0.673378685,-513.106,9.58441,19.3667,-17.0184,-24.507,-26.3033,-17.3121,-6.63836,-2.70821,3.24274,0.19851,8.302,8.10864,9.02257,2.33386,0.485728,-3.75531,-2.30764,-0.218433,1.71494,1.68217
0.696598639,-508.852,9.98359,19.8568,-17.2128,-23.3401,-26.725,-16.5654,-5.44162,-4.8004,2.20372,2.37085,8.12745,6.63233,8.29164,3.35287,-0.979064,-4.39259,-3.84757,-2.3099,3.55394,-0.389195
0.719818594,-494.821,25.0456,28.6737,-13.2392,-19.3206,-19.9925,-10.9481,-4.2418,-4.52664,3.71523,2.46453,8.99781,4.61795,6.78806,0.817186,-0.331198,-3.87564,-2.56791,-2.20655,-1.09003,2.32479
0.743038549,-497.896,17.2719,21.0536,-17.2622,-22.5156,-22.0074,-14.1222,-4.18669,-4.17141,3.50763,2.16563,9.08266,6.15814,4.90443,1.42889,-1.0379,-4.04834,-2.56477,-1.66814,1.55703,0.464061
0.766258503,-501.163,12.9557,22.397,-18.8436,-22.271,-27.4723,-15.9648,-8.1964,-4.45471,1.1056,1.50056,8.05217,6.65315,6.81928,1.04381,-1.79562,-2.78893,-3.30279,1.24301,2.71316,0.246111
0.789478458,-487.166,27.0224,28.7481,-14.3835,-19.8856,-24.2607,-10.1038,-4.68377,-3.82478,1.49039,1.21581,5.38164,4.3419,7.09358,2.95938,1.597,-3.66829,-3.1542,-2.3316,-0.969589,-1.25211
0.812698413,-495.036,19.1072,23.4288,-19.9201,-27.4459,-24.9825,-13.9739,-6.02722,-6.83515,-0.877645,-1.56682,4.29652,4.67487,5.64616,1.76643,0.599286,-3.28688,-2.71853,-4.6256,-0.64495,0.0673667
0.835918367,-491.064,22.4364,23.4252,-20.5085,-27.931,-27.5283,-16.9049,-4.74096,-3.80829,1.41151,-2.29753,3.99884,4.66897,7.42388,3.69459,-0.738581,-3.74337,-3.3419,-5.49568,-1.4776,-1.10504
0.859138322,-488.598,24.0353,23.5014,-22.5591,-25.0549,-28.2699,-14.2307,-6.64964,-2.88911,-0.0589566,0.03706,4.58901,5.15857,8.11006,4.50894,1.68158,-3.73443,-3.14413,-5.2523,-0.637994,-0.27739
0.882358277,-494.15,22.5981,22.4404,-21.4489,-27.9705,-29.4346,-14.9073,-5.40807,-0.485558,0.954972,-0.76748,4.76768,5.09332,7.69576,3.87426,0.615408,-5.90291,-3.51159,-2.37931,0.687265,2.15644
0.905578231,-488.438,21.3827,17.2186,-23.8462,-28.2461,-28.5797,-18.2632,-7.23409,-4.26079,0.661036,-2.45313,4.66874,3.25486,6.30183,3.62917,-0.192941,-4.69373,-3.06056,-5.99997,1.05055,-0.248303
0.928798186,-490.623,23.1349,22.4581,-23.7943,-26.7101,-29.0213,-16.5129,-4.1757,-2.98051,3.0188,0.738464,6.75761,4.32032,8.24159,6.26,0.650426,-4.15548,-3.01382,-2.71194,0.00795071,-1.91174
0.952018141,-490.91,23.2068,19.9758,-21.6557,-27.5248,-28.5646,-14.8874,-6.03984,-2.67216,2.37417,2.87375,5.30628,2.99599,6.90481,3.63836,1.62409,-6.43319,-2.98554,-3.28703,-1.08139,-1.26426
0.975238095,-489.306,25.5688,22.2359,-20.3221,-28.9053,-27.9543,-17.4371,-6.05281,-3.97618,3.4755,0.835301,7.36597,5.55127,9.50693,4.31668,1.70918,-2.46207,-1.31496,-1.85316,-0.17529,3.08801
0.998458050,-492.145,22.4642,21.9464,-22.2161,-27.1379,-31.3827,-20.8083,-4.97851,-4.26232,2.96453,0.722075,5.39494,6.05741,10.1367,4.49619,-0.284057,-3.92491,-3.82302,-3.08423,1.09289,1.45262
1.021678005,-489.701,25.3601,15.9277,-21.8656,-28.5587,-32.7811,-19.4004,-4.71293,-5.18865,-0.237345,-0.6709,7.10168,4.85755,7.82773,0.838529,-0.757202,-1.96948,-4.36508,-2.52767,-1.27328,1.51245
1.044897959,-479.088,30.9959,22.1107,-19.4337,-26.2437,-29.8783,-23.2472,-6.8915,-6.89229,0.0221843,-0.0552824,4.68073,3.40525,5.83829,3.08521,2.70434,-1.17322,-4.25866,-3.5267,-2.5817,0.739197
1.068117914,-472.491,32.2398,21.7072,-21.4578,-27.2959,-28.8672,-18.6765,-10.2637,-8.14477,-3.18349,-2.44164,4.87846,0.656991,4.68253,3.04294,1.28219,-2.79691,-2.21511,-1.91106,-1.16113,-1.97111
1.091337868,-481.716,26.3763,19.2291,-23.3521,-25.9774,-25.9142,-15.35,-4.87046,-2.77257,-0.132557,-1.6201,1.42067,2.29987,3.23491,2.94932,3.41507,-1.46861,-0.518453,-0.992905,-0.128221,-0.804772
1.114557823,-482.853,30.125,23.8889,-20.7416,-25.7278,-27.1766,-13.4621,-5.08727,-5.94928,-2.83689,-4.37571,4.01295,3.90245,7.75459,5.65167,5.28311,-0.54633,-0.217227,-3.37365,-4.04979,-2.0477
1.137777778,-480.974,30.1187,27.8709,-19.5,-26.1731,-26.1433,-13.5532,-5.67364,-4.8683,-1.40402,-3.80397,3.40448,4.16974,6.63738,4.10793,4.25532,-0.0210662,-0.273425,-3.12414,-3.274,-3.32179
1.160997732,-476.926,30.0445,24.3473,-21.6272,-25.1028,-26.5643,-13.5514,-6.50147,-5.56203,-3.31169,-3.04348,2.7394,1.73384,5.17045,5.20268,5.54284,0.2567,-1.3471,-5.71096,-4.31309,-4.33748
1.184217687,-480.816,32.0939,25.111,-18.7563,-27.835,-27.133,-16.2025,-6.64717,-6.91396,-1.25765,-2.7036,1.41963,1.26672,6.67059,6.31013,4.09575,-0.0681774,-3.55946,-3.56444,-2.67466,-4.10111
1.207437642,-481.502,29.5068,25.0606,-21.1527,-27.8912,-29.3424,-15.3766,-6.45692,-6.05914,-2.30788,0.138819,2.9721,2.96406,5.85782,7.48669,6.52357,-2.22708,-1.98907,-5.1205,-4.34141,-4.85114
1.230657596,-484.404,29.9454,25.6225,-21.0314,-25.9945,-27.6583,-17.0669,-5.00429,-6.13772,-2.81501,-5.81738,2.05993,1.88024,7.16459,5.81773,4.05974,1.54004,-2.71238,-4.98316,-4.15142,-3.76824
1.253877551,-485.047,30.4611,28.0309,-19.1309,-23.9015,-28.0311,-12.6257,-5.35313,-3.88553,-3.22561,-6.40781,1.89302,2.49037,7.16081,4.16532,4.64538,1.59984,-0.209657,-4.80717,-4.62338,-2.51896
1.277097506,-481.848,31.6,23.8455,-17.8336,-24.7749,-22.6225,-14.4673,-6.97112,-7.47535,-2.53444,-6.59971,0.428772,3.15498,8.76945,8.94128,6.38109,1.26033,-3.6563,-5.29364,-7.85916,-5.61049
1.300317460,-470.084,36.3944,25.1958,-21.2177,-24.3593,-25.3695,-15.564,-7.47754,-8.18207,-2.89874,-4.83627,4.19899,1.79063,5.80063,5.54637,4.26456,-0.94563,-1.70385,-3.20426,-5.13192,-3.96042
1.323537415,-472.319,35.4413,25.5318,-20.1724,-24.9302,-23.7193,-13.7434,-4.18016,-5.1255,-2.06647,-2.07662,4.99495,0.0802828,2.84424,5.99037,6.61777,-0.819542,-2.10355,-3.18493,-4.11513,-2.97085
1.346757370,-470.651,35.1957,22.4318,-16.7175,-24.7421,-27.485,-17.2811,-7.16391,-5.2738,-2.35952,-0.961633,5.65669,2.70724,5.33077,6.129,5.5394,-0.144284,-1.89396,-2.81186,-6.30928,-2.3516
1.369977324,-470.423,34.8731,22.3554,-20.8386,-24.2937,-31.1985,-17.7933,-5.85324,-5.77808,-2.02111,-2.96442,5.02024,3.08868,6.69955,6.38953,6.15166,-0.788118,-3.09828,-3.54957,-4.29421,-3.94683
1.393197279,-472.413,33.8826,24.9257,-17.8459,-22.4849,-29.1938,-16.6707,-5.58675,-4.35523,-2.74149,-1.90521,6.59392,0.734564,5.31622,3.4929,5.45257,-0.371459,-2.49131,-2.90566,-4.99949,-4.88053
1.416417234,-474.79,32.1674,21.8317,-23.1081,-25.2382,-27.7454,-14.9037,-5.66754,-4.7,-5.22382,-2.1407,5.46523,3.19684,3.43164,5.90837,4.0678,-0.00429968,-2.43317,-2.99206,-4.8591,-6.03248
1.439637188,-483.892,28.4251,24.9271,-22.6118,-27.1254,-31.5487,-16.1134,-5.69652,-4.40044,-5.63508,-3.06669,4.76148,0.287138,3.55687,5.36524,3.76217,-1.59714,-3.65772,-2.1718,-2.7339,-3.13036
1.462857143,-482.346,27.3726,22.0293,-20.301,-27.0123,-28.3881,-15.8137,-4.81979,-4.49287,-1.05872,-2.93882,3.92526,1.94741,4.45134,5.35537,4.4546,-0.199034,-1.80473,-2.96428,-2.47626,-3.80716
1.486077098,-483.972,26.9019,20.9921,-21.1222,-24.1028,-28.7972,-17.6111,-6.80286,-4.57139,-2.76706,-2.81416,5.30007,0.466129,4.83505,7.14185,5.12634,-1.63116,-4.11467,-5.40973,-4.41064,-2.28764
1.509297052,-485.546,27.6511,23.5434,-19.1712,-25.5274,-28.2894,-17.6478,-6.47874,-5.27412,-1.32765,-3.36798,3.60994,0.462479,6.20613,5.61358,4.69793,-1.35174,-2.43929,-4.45607,-5.94512,-3.626
1.532517007,-488.779,22.5553,19.8158,-18.491,-21.3099,-26.7483,-15.7586,-7.5216,-10.3198,-5.85961,-4.09861,2.75525,1.66122,7.76757,7.49332,6.38521,-0.916994,-2.27361,-6.16513,-5.75225,-4.38474
1.555736961,-444.984,45.4698,8.10119,-30.1412,-27.2661,-27.7752,-12.6494,-7.59271,-9.24734,-1.65855,0.69565,4.59566,0.146779,5.93726,-1.60287,-1.79525,-3.69205,-1.99942,-1.23821,-0.329437,0.735933
1.578956916,-454.894,40.0975,16.7437,-26.8025,-25.3139,-26.0907,-11.3161,-4.0286,-8.01312,-1.69108,3.92513,8.7326,3.70423,4.83393,-0.308829,-1.77778,-6.35406,-1.85306,-1.52758,4.71246,1.88075
1.602176871,-450.575,37.6165,12.2424,-24.9457,-24.4618,-29.8567,-16.0529,-6.13387,-11.0758,-0.952321,4.08252,10.1022,4.99406,8.65735,0.445568,-4.80533,-4.59573,-2.51635,-1.48012,4.32101,1.20871
1.625396825,-449.322,37.2441,8.48706,-25.8367,-26.9757,-32.241,-17.0703,-4.77238,-12.9472,-2.36433,4.85285,8.07309,7.29954,7.48655,0.984276,-5.38274,-5.38355,-2.82514,-0.790607,4.23106,-0.26109
1.648616780,-455.496,32.5675,4.8545,-28.5405,-27.7024,-36.0494,-16.6236,-6.56761,-9.77215,-1.53643,5.45257,7.03781,5.32277,6.51308,-0.752911,-6.24659,-3.9528,-5.36648,0.487693,3.32444,2.00996
1.671836735,-444.611,36.9327,8.92221,-22.3838,-26.1811,-28.4796,-14.6097,-7.43122,-11.9002,0.0982536,5.52846,10.1267,7.87145,10.1374,-0.415605,-2.68817,-4.04961,-2.39625,0.137872,3.73364,1.74133
1.695056689,-442.778,40.6885,10.5963,-24.3456,-24.0525,-31.1004,-13.3037,-4.09184,-7.94369,1.10018,5.8041,6.0786,5.33341,10.284,0.00630787,-5.82029,-4.34682,-3.60385,-2.8037,5.10367,0.640884
1.718276644,-448.926,40.7267,9.35675,-22.0436,-29.0715,-30.709,-12.07,-4.33387,-9.85283,-1.82752,2.59758,6.43279,6.46878,7.40555,-0.694312,-6.23255,-2.59221,-5.5179,-0.472033,4.99092,3.01332
1.741496599,-445.876,40.3152,10.5453,-25.1176,-24.9829,-32.1443,-11.8994,-0.757012,-8.57056,0.257097,3.22266,6.06728,7.2919,10.0496,1.01846,-5.00708,-2.90653,-3.96616,-0.37221,3.88272,1.5656
1.764716553,-446.334,39.1919,10.1118,-24.5458,-27.7402,-32.6169,-13.5949,-5.46806,-10.0153,-0.465913,3.80983,6.05603,5.51404,10.6118,-1.4005,-4.86414,-3.45846,-3.10245,-2.27392,2.70374,-0.0724754
1.787936508,-454.173,36.9755,6.62381,-27.9955,-29.2041,-32.8893,-16.1449,-7.14167,-12.9017,0.293528,0.493237,5.05479,8.29849,10.8917,-0.893368,-6.91647,-3.92239,-2.79813,-1.12814,2.50085,1.42367
1.811156463,-415.101,48.2251,-4.01405,-25.8445,-15.0686,-29.1282,-16.8549,-7.76538,-11.4459,-3.35061,-2.89511,1.71592,1.23122,1.93188,-2.83298,-0.163605,-5.41515,-2.42341,-1.26493,0.552526,-0.610653
1.834376417,-438.267,41.7305,4.22587,-26.6039,-20.7241,-30.0067,-16.9109,-1.39506,-9.81611,-4.12481,0.715264,8.89373,2.3431,4.54703,1.29534,-0.239045,-4.77298,-3.42001,-4.08037,1.09629,0.72554
1.857596372,-437.874,45.056,3.36956,-25.7863,-17.6105,-29.1312,-16.3647,-0.217959,-6.73678,-3.93781,-0.0507947,7.93307,2.74318,5.7957,3.09016,-0.957581,-4.64923,-3.52986,-1.40754,1.82043,0.873331
1.880816327,-439.856,42.3347,4.56175,-28.2234,-23.1842,-32.2292,-16.5832,-1.63716,-6.98712,-6.74855,2.40192,8.96151,3.33486,5.23903,4.64226,-1.08923,-5.22294,-4.42517,-3.92437,-0.68347,-1.69453
1.904036281,-442.189,40.7662,4.53928,-27.2347,-24.136,-32.5213,-16.9862,-1.51129,-5.82417,-6.99074,0.451072,6.84475,1.73604,5.29058,2.60087,0.219785,-5.87888,-5.27102,-1.77558,2.02409,-1.13309
1.927256236,-445.801,34.3557,2.38442,-31.3913,-23.8998,-34.9749,-15.2551,-3.95527,-3.90938,-6.69804,1.89503,8.67741,3.32614,7.39536,2.93996,-1.14967,-7.67754,-5.64673,-0.6852,0.249726,-0.0648295
1.950476190,-443.171,43.273,6.1352,-23.5404,-24.5939,-33.5954,-17.3915,-1.55916,-5.45149,-4.73789,-2.06916,6.01318,0.413349,4.64861,3.01908,-0.468754,-7.24938,-5.00319,-0.65198,1.46138,2.1346
1.973696145,-445.136,40.694,7.2516,-25.6217,-22.7935,-30.9898,-16.0014,0.0665585,-3.95906,-3.74047,3.10909,8.11565,2.08757,3.81797,3.178,1.15161,-5.84258,-4.0215,-0.588414,2.17676,3.37688
1.996916100,-441.854,38.9329,6.13644,-28.2151,-23.7258,-33.8215,-15.4333,-0.946691,-3.85477,-4.3127,1.76533,9.64237,4.16043,4.68399,1.06721,-0.822605,-4.66094,-5.6948,-1.86766,0.297558,1.46632
2.020136054,-441.535,43.8669,7.572,-24.5159,-22.1119,-33.1092,-17.6105,-3.04988,-5.81529,-4.25928,1.99569,9.76,3.06153,6.28357,1.30811,-0.468319,-4.71622,-4.19758,-2.97976,0.640913,0.76551
2.043356009,-445.024,39.2573,4.20227,-27.1832,-25.3848,-34.1268,-21.9844,-2.33702,-5.88809,-4.55732,-0.731209,8.05598,4.75468,5.16707,1.57151,-2.48529,-6.74698,-4.54957,-1.2808,1.95442,-1.1605
2.066575964,-399.799,53.919,-3.04432,-19.8549,-13.7409,-25.0689,-18.085,-7.76499,-9.66613,-2.61278,-4.35954,1.66935,1.34834,1.33395,-1.17079,-1.97394,-3.58055,-2.38347,-1.42491,1.06888,2.13418
2.089795918,-418.341,52.0968,4.00843,-21.5863,-16.5588,-31.1603,-26.2533,-7.79379,-6.60031,-5.78336,-2.32018,4.96909,3.18328,2.82783,-0.878688,3.50293,-0.192402,-1.36149,-0.163924,2.52822,1.0428
2.113015873,-416.88,51.0105,2.82134,-21.476,-17.4209,-27.8847,-25.122,-8.32732,-4.44887,-5.86159,-5.52874,4.60914,1.55337,1.39398,-2.32462,1.02326,-0.997902,-0.454224,1.29138,3.2026,2.74148
2.136235828,-421.978,48.0922,2.79172,-26.8514,-15.9247,-31.0673,-23.4776,-4.68279,-1.40027,-3.40881,-0.710335,6.14693,4.12908,3.66415,-1.92445,2.57601,1.59984,1.28912,2.27771,3.6681,1.28487
2.159455782,-420.911,48.863,4.72462,-23.1769,-18.6599,-31.9868,-21.6012,-6.32493,-1.66496,-3.70092,-3.21836,3.79671,2.65756,2.0365,-3.57842,0.926794,-0.964252,-0.376347,0.874027,1.99455,0.936859
2.182675737,-424.713,51.9061,8.29296,-22.4771,-19.2726,-30.6098,-23.8222,-5.0409,-1.50629,-1.20213,-3.72267,4.7509,2.61383,3.6311,-0.858777,1.89625,1.80058,-1.13864,0.163931,1.83543,1.01562
2.205895692,-422.925,52.9204,9.72237,-24.6124,-18.1579,-33.578,-23.1452,-6.62084,-3.93463,-2.00766,-5.25685,2.27215,2.34347,2.59535,-1.21723,1.57787,-0.189752,-0.997057,-0.680126,2.02936,-0.359816
2.229115646,-423.605,53.6908,7.92207,-26.6608,-21.1461,-30.0069,-24.6537,-7.0346,-3.52812,-1.65438,-4.08351,4.10799,1.82363,4.29154,-0.372807,3.99947,1.73227,-0.435344,0.851035,2.0585,1.95706
2.252335601,-427.006,52.1973,7.70123,-29.3544,-22.0008,-31.7359,-26.956,-6.66434,-4.35108,-5.24359,-4.87524,5.77675,0.341971,1.18203,-1.07503,2.21533,2.03986,-0.0605532,-0.709587,-0.0960318,-0.151753
2.275555556,-424.213,51.55,12.0942,-26.098,-19.9696,-32.0614,-26.7101,-6.27979,-4.30035,-5.23741,-3.53559,3.74203,2.81333,1.47871,0.300705,2.52121,0.981474,0.833114,0.466884,1.04252,-0.92516
2.298775510,-429.052,50.0556,8.71352,-28.2586,-19.8302,-32.8259,-25.4127,-7.74423,-4.05883,-6.49099,-5.67939,4.41104,3.37657,3.38373,3.09016,1.88712,0.709129,2.5079,2.09954,0.286641,-1.85916
2.321995465,-416.739,49.2717,2.88937,-25.7188,-15.2442,-28.1825,-20.0774,-9.81999,-8.97519,-4.95716,-6.03411,-0.240468,1.00833,1.87079,0.970857,4.53983,0.955482,1.34327,0.580954,-0.413197,-2.78883
2.345215420,-427.501,49.9108,9.51242,-22.7546,-15.7012,-27.9888,-21.7776,-4.47423,-6.25836,-7.10466,-5.08336,3.70784,-0.974129,3.74825,5.26946,6.66812,1.2392,2.79273,2.0255,0.0497528,-3.17154
2.368435374,-427.465,53.8505,6.29086,-22.999,-16.1408,-28.9542,-23.9395,-3.6798,-7.3373,-8.79851,-4.82668,2.92519,-1.89069,1.40358,2.6075,3.83119,-0.908301,1.98854,2.46992,-2.26834,-3.95513
2.391655329,-427.775,50.9427,11.1496,-22.9219,-16.1895,-28.3646,-23.0486,-3.8438,-3.68083,-6.27631,-3.45601,3.17513,-0.470177,1.4386,4.18316,8.08436,0.417307,3.39478,3.33921,1.10486,-4.22577
2.414875283,-434.822,50.311,11.6482,-22.8965,-17.0132,-29.3274,-24.2883,-4.14828,-5.03056,-6.60304,-5.64069,4.11598,-2.60459,1.46809,5.53301,6.96086,0.0390631,2.99121,4.25642,-1.12515,-4.44159
2.438095238,-433.352,50.66,14.5522,-21.5907,-20.2396,-29.6849,-22.4429,-4.81856,-4.11282,-5.86625,-7.09965,5.64019,2.26231,-0.636713,4.49614,5.99952,0.357428,2.56915,4.49227,1.01255,-5.35907
2.461315193,-439.168,51.1031,16.7359,-23.4222,-16.7876,-29.5215,-22.6561,-5.69601,-3.74965,-9.61877,-6.12082,4.86747,-0.903973,0.330424,5.12642,7.59552,0.929189,2.03232,4.55848,-0.904091,-5.82347
2.484535147,-435.128,46.9629,13.9968,-17.7651,-19.9229,-26.512,-17.5607,-4.37371,-4.60718,-8.95386,-9.57459,1.8238,-0.717373,2.64141,6.25849,10.5648,4.22126,1.73819,2.11306,1.04947,-5.88642
2.507755102,-438.105,51.0688,17.578,-21.7769,-18.1316,-27.2437,-20.562,-3.61802,-3.06607,-8.94707,-8.77629,3.04366,1.46097,0.377556,6.05156,9.20869,3.42368,3.70388,1.0088,-1.30045,-4.6979
2.530975057,-436.693,48.7503,17.3071,-19.4008,-19.6296,-32.1253,-18.3661,-6.15369,-5.83497,-6.30071,-7.04007,4.34916,0.824027,2.87468,6.18802,7.10174,3.25352,0.907311,1.08603,-1.88159,-4.56036
2.554195011,-437.578,49.8908,22.0932,-17.701,-20.5707,-33.5819,-21.029,-4.68163,-2.83463,-6.21987,-5.5495,5.59427,2.31352,1.83478,4.5741,6.9846,1.91171,0.825124,2.97736,-0.0884448,-3.69422
2.577414966,-429.961,51.1975,13.3871,-22.4363,-19.5707,-31.4477,-22.7716,-7.97115,-6.74254,-4.63425,-2.49606,4.40077,1.48014,0.58695,5.02695,4.3687,2.41521,0.801521,1.10652,-0.595164,-2.51945
