TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.394739229,-461.119,37.5367,26.9843,5.19467,20.3175,11.1954,9.91227,10.3205,3.4282,5.83508,3.02462,5.81932,-0.827138,0.457967,-1.35888,-0.137695,-0.615366,3.25835,3.09764,3.12222,-0.0399009
0.417959184,-450.784,41.9365,24.9377,6.35111,20.1924,10.5392,9.58715,9.14892,3.64519,7.57313,2.76466,4.18954,0.0435319,0.00419901,-2.78344,-1.08045,1.18033,2.02214,1.81967,2.76636,1.02496
0.441179138,-442.149,43.7722,20.0077,6.85137,19.8323,6.90863,9.38929,10.2933,5.53023,7.73791,4.64055,3.97722,0.415618,1.1582,-1.6332,-0.335037,-0.0746992,1.57973,2.25692,3.19669,-0.695525
0.464399093,-439.28,48.6628,21.3132,6.95965,19.2087,6.01579,7.91686,11.5397,4.27726,9.34642,3.05338,1.99991,-2.33636,1.58883,-2.04845,2.44439,2.09896,2.18283,2.69952,2.95008,1.4921
0.487619048,-429.218,50.8671,18.3712,4.27587,17.3881,6.64492,7.89301,11.5321,1.78877,7.7546,4.06042,3.39319,-0.346606,2.68131,0.411882,2.13931,2.92279,0.382967,2.56858,0.833611,0.634778
0.510839002,-420.251,53.767,15.1124,4.58664,17.7696,5.63735,9.3645,10.6577,0.738457,8.57851,1.38133,2.85509,0.021543,2.18486,-0.481484,2.30318,2.37628,1.71562,2.56698,2.04243,0.772722
0.534058957,-411.651,56.4268,13.6723,3.3679,16.6437,5.96116,9.68087,9.71041,1.17651,5.28076,0.813311,3.41909,0.714352,3.73111,0.482956,1.82313,1.40045,1.91827,1.10238,1.11116,0.987799
0.557278912,-401.471,61.5364,10.1143,1.74549,16.6403,3.5844,11.1713,8.30157,-0.885212,4.90935,1.02052,1.61317,1.67365,1.96126,2.1806,2.58642,1.42503,2.28494,-0.0545626,-0.495781,1.24988
0.580498866,-400.248,58.8061,11.0126,3.53709,16.9886,3.19494,11.2673,5.91953,-1.00428,5.3664,1.57795,3.26574,2.5548,3.37687,2.69866,3.6676,-0.197121,1.23083,-1.30943,0.770409,1.04709
0.603718821,-396.882,61.2796,7.1137,3.22836,16.4471,3.04293,11.3858,8.71455,1.68596,6.1986,1.68582,2.47638,-0.332452,3.51389,0.737769,1.83091,0.0416895,3.44351,2.40935,1.9267,1.62371
0.626938776,-394.369,60.1029,7.64891,2.72679,16.0524,2.54611,11.9622,6.95924,1.74816,7.79081,2.22218,4.08444,-0.888385,3.59173,0.446705,2.25425,1.39673,2.54711,0.55023,2.30223,-0.667029
0.650158730,-389.782,60.2275,3.75694,3.70236,16.8472,3.168,11.1526,10.7379,0.144597,8.90058,3.09314,2.51461,-0.163501,-1.99668,-0.44221,0.248696,2.31137,4.1152,4.04251,1.45245,0.239379
0.673378685,-386.946,60.0146,3.37048,3.24937,14.4494,1.88126,10.1408,8.79368,3.45276,9.26818,2.41896,3.40517,1.04359,1.86002,1.48547,0.618193,2.13565,3.35617,1.76598,3.88022,-1.04306
0.696598639,-381.411,61.8084,-2.64941,5.38236,15.4499,1.31429,12.8922,10.0875,3.87415,8.77188,1.06157,4.76895,-1.44456,1.87605,-1.44932,0.966429,0.596569,3.12074,3.00252,0.697698,0.00339965
0.719818594,-380.284,59.5183,-0.758928,5.07745,16.6919,1.64001,12.92,7.3985,4.61114,12.5089,1.77615,4.66247,-1.65801,1.54467,0.119902,1.17392,0.4418,1.92939,-0.00584343,1.91005,0.437527
0.743038549,-374.532,61.4114,-4.51094,5.37024,13.8751,1.70038,10.7025,9.7508,3.92313,8.04478,3.66485,5.42557,1.23786,4.84341,3.02755,0.767829,0.394022,1.07404,-0.00188118,0.806458,-0.232
0.766258503,-376.692,57.1838,-3.76077,6.89108,15.2518,1.14554,12.0837,6.38278,2.91453,10.1616,3.09885,7.16881,1.55455,4.42659,2.85745,1.52164,1.24649,1.90006,2.37314,2.3448,0.508605
0.789478458,-368.738,58.538,-3.21545,6.17096,16.1223,3.10894,11.5741,6.44834,1.35904,6.28373,4.35814,6.01821,2.23878,5.0506,1.89083,0.932104,-0.789801,1.03494,-0.603731,0.615389,-0.522586
0.812698413,-367.283,60.703,-6.89536,6.82107,13.5799,4.55547,11.2532,6.27998,4.02707,9,4.06676,6.04395,2.56405,5.62632,1.43242,0.0933827,-0.970852,1.15084,-0.749813,0.258312,0.967808
0.835918367,-358.721,62.5284,-5.03128,7.21704,13.0696,3.54337,10.603,4.73234,1.43272,7.8606,3.71235,3.14307,1.49501,4.13008,1.68584,-0.332844,1.3071,2.08005,1.41005,0.978895,-1.82674
0.859138322,-358.962,60.4689,-6.39595,7.43807,14.5885,1.40997,9.98621,4.93497,3.46207,9.08016,4.54461,5.60423,3.17923,3.15268,0.743368,0.0781502,0.957822,2.50086,0.797655,1.06877,0.575994
0.882358277,-352.195,61.7683,-2.38002,6.51171,14.4421,0.508578,11.7263,4.10557,3.08826,4.88121,2.99043,2.10001,2.40584,2.13099,1.66365,0.249101,0.369116,1.56505,1.70363,3.57183,-1.47981
0.905578231,-349.911,61.9757,-4.50382,8.87636,15.5509,0.202826,10.9516,2.49677,2.91619,6.12734,3.04667,5.28825,0.901373,3.51921,0.643495,0.884359,1.58677,2.36409,0.871868,1.82194,-1.99375
0.928798186,-350.541,63.3797,-7.94135,10.8539,15.6638,4.13455,10.1675,5.80188,2.48251,5.88937,-1.11696,3.44799,0.280137,2.57895,-0.552363,1.79446,2.50946,2.93361,1.49944,2.72302,-1.02293
0.952018141,-344.071,63.036,-8.93011,11.8395,15.2683,5.30719,10.8344,4.66118,2.33333,4.86308,0.215512,1.27019,0.182999,4.19181,1.78924,1.1837,2.16915,3.31451,1.57652,-0.39688,-2.10005
0.975238095,-348.113,60.8069,-8.51581,10.1123,16.3062,6.33752,13.6375,7.44643,3.66253,4.49306,-1.26214,0.730515,-0.482842,2.17379,1.3759,0.50259,1.76068,2.92786,2.23509,1.37171,0.839705
0.998458050,-342.467,64.162,-9.32705,12.2953,16.4016,4.22666,11.87,6.02894,4.00978,4.87208,-0.852766,2.0553,-1.23388,2.65556,0.478694,1.22693,1.01671,2.66347,2.10359,0.812992,-0.42312
1.021678005,-343.039,61.8163,-7.5455,10.5763,16.5625,2.31815,14.171,4.62334,5.47127,4.05928,1.80505,1.30776,-1.28739,1.49572,0.984543,1.61778,1.3175,2.81739,2.64746,2.67546,0.240269
1.044897959,-336.357,63.7948,-8.76442,11.6508,15.5088,3.4068,11.6162,4.0319,3.45708,5.71433,1.67072,3.6214,-0.713767,2.13163,-0.71591,2.24184,-0.0891154,2.43827,1.31949,2.17456,-0.46955
1.068117914,-336.496,63.3828,-10.732,12.7478,14.8021,4.53194,9.78021,4.91378,3.7901,6.48657,0.0343906,3.04085,-0.36263,4.94794,-0.499143,0.814385,1.36461,3.56245,2.45047,2.61921,0.471286
1.091337868,-332.089,66.6037,-11.3588,13.1221,13.4553,4.09489,10.1582,5.49841,3.55857,4.2705,1.50402,5.09938,1.35074,3.28785,-2.32493,-0.635511,0.817293,3.10175,1.59167,2.20282,-0.538655
1.114557823,-333.996,66.5928,-12.1691,12.8222,13.4456,4.51322,9.76631,5.23808,3.44449,5.42454,1.60963,4.18104,-1.5205,3.76464,0.648151,3.00059,1.24863,2.16259,1.21357,0.812494,0.827121
1.137777778,-332.211,64.2899,-9.78331,13.6912,14.6918,2.67862,8.43419,5.6245,4.80143,6.02117,1.21253,4.65852,-0.242621,3.35876,0.840038,1.79631,-0.196973,1.53117,-0.0829028,3.0758,0.430334
1.160997732,-331.029,64.3669,-12.8359,14.7085,14.955,3.6085,9.41685,4.31115,5.34305,5.56825,1.39557,4.14229,-0.677913,5.50398,1.32347,2.83674,-1.04777,1.68247,0.748354,0.0129712,0.421586
1.184217687,-329.671,64.3857,-11.1826,12.0845,12.3002,2.47652,10.5198,5.5766,6.37887,5.18579,1.64744,4.81968,2.64591,5.29024,1.78273,2.42302,0.239021,3.13689,0.313954,0.0756045,-2.5787
1.207437642,-328.603,63.7698,-14.5785,13.2063,13.782,5.1569,10.255,6.28919,4.74951,5.38931,2.3237,5.28128,2.20792,4.44214,0.959468,2.36736,0.82559,1.79746,-1.27371,-0.712937,-1.96389
1.230657596,-325.646,65.3166,-15.4923,11.9719,11.4122,3.45907,8.91386,6.06469,5.75421,7.67637,3.32727,4.64682,2.34757,5.82945,2.34713,4.45769,1.74497,2.32809,-1.35282,-1.30553,-2.39584
1.253877551,-323.868,60.3006,-17.3747,15.1171,14.5931,6.82104,11.2028,7.16635,5.64601,4.13233,-0.661748,3.14667,2.18888,6.39284,2.7431,4.2699,1.01732,0.780196,-0.508692,-0.527517,-1.49047
1.277097506,-317.934,61.7056,-16.4145,13.1172,12.6177,3.23938,9.56434,4.39339,6.06748,5.85801,3.00987,4.07259,2.83082,6.09283,2.98527,3.70062,1.93773,1.98329,-0.269236,2.50346,-1.09894
1.300317460,-319.919,62.3919,-15.6753,14.8547,12.9801,3.93254,9.04874,7.14326,7.16069,4.84243,0.931224,2.50412,1.31654,4.69268,1.16439,2.8257,0.128925,4.05958,2.19854,2.41458,-0.129493
1.323537415,-314.726,64.5887,-19.0794,11.5171,10.9095,5.53154,10.1463,5.76053,5.24802,7.25973,3.86991,4.00951,0.939687,3.78507,-0.514783,1.98716,2.96164,2.94074,2.08531,4.16319,0.648903
1.346757370,-313.812,61.4036,-16.6602,14.3562,12.8466,4.27206,10.4983,4.33912,5.04882,4.07479,3.34212,5.57787,1.40901,3.16003,-0.0864255,1.26109,1.40514,4.59625,2.61282,3.29749,0.347027
1.369977324,-316.254,60.8874,-19.3514,15.5333,12.4324,6.0404,8.95861,5.02986,5.17392,8.27303,3.68818,4.80869,1.49091,3.26802,-0.862482,0.858662,0.468415,3.00684,2.07969,4.80674,3.73978
1.393197279,-314.556,61.9547,-18.8267,15.2007,11.4924,4.96475,9.89331,5.35835,5.62557,5.54872,2.25298,3.62759,1.44783,4.46555,1.70011,2.37729,2.1432,4.02889,1.88474,3.07072,0.263501
1.416417234,-313.101,60.7554,-20.1896,12.5105,12.2383,5.29046,11.6142,7.61627,8.42908,5.28383,3.99977,1.52865,-0.654044,3.06519,2.60208,4.59305,2.06862,0.792421,-0.454361,2.26768,0.825744
1.439637188,-311.912,60.1831,-20.9486,13.5009,12.5256,5.92854,12.9707,7.75222,7.36781,3.84589,0.647705,2.20856,1.4715,4.40417,3.10085,3.13447,2.37851,2.49812,1.17723,1.21719,-0.73159
1.462857143,-308.823,62.2629,-20.2061,11.8757,10.975,5.81988,9.81533,7.42414,6.77103,7.25484,4.85402,4.46667,0.16074,2.93398,-0.219916,1.9142,-0.643531,3.23795,1.39159,2.95266,-0.591865
1.486077098,-312.849,60.2052,-21.1329,13.594,11.1208,6.33151,10.536,7.58548,8.51786,7.42171,3.78517,3.67708,0.861683,3.41982,0.808958,2.17201,1.25009,2.8927,0.21507,1.89882,0.493228
1.509297052,-310.097,62.2456,-19.6368,15.4016,11.771,4.51561,8.84522,4.97078,7.0815,6.45759,4.40769,3.88902,2.01289,3.96671,0.58813,1.13065,-0.669752,0.418515,1.12322,2.5145,0.943646
1.532517007,-309.614,61.0165,-19.4911,14.5988,10.0121,6.17055,10.0338,6.11494,5.62389,4.89259,3.65941,4.5205,3.31693,3.7773,1.99713,2.0146,0.966733,0.742724,0.83059,2.43219,2.06104
1.555736961,-307.064,62.4982,-19.0487,14.4228,11.1047,6.58251,9.14928,3.90048,5.51237,6.1009,4.00645,2.42084,1.47673,5.86211,3.15465,1.22315,-1.02157,0.440408,0.0941094,2.27846,-0.0958105
1.578956916,-308.028,62.6824,-21.2611,15.6784,8.86413,8.00736,9.47968,6.26069,4.25726,4.96457,2.83756,4.31773,2.73668,4.23842,1.75645,1.89884,0.157784,3.17722,1.8643,3.15784,0.833381
1.602176871,-306.229,63.8633,-21.0967,14.7904,10.8547,7.88819,9.37141,4.58875,3.55499,5.24377,3.38686,4.4015,2.26585,4.33889,1.92087,2.54858,0.350808,0.330505,-0.0670296,1.01749,0.226507
1.625396825,-308.176,63.1809,-21.4565,14.7816,7.81303,6.94835,10.0196,7.6577,6.44432,5.18525,2.46755,2.66468,2.29944,3.67146,2.19183,3.41805,2.03415,3.03377,1.6477,1.24594,0.496292
1.648616780,-304.434,63.6757,-20.5694,12.1307,10.4332,5.63852,9.77357,5.76457,6.5384,6.67038,3.46887,2.03635,2.26114,4.05794,0.547152,1.99213,0.924091,1.98997,1.55525,2.16102,-0.877938
1.671836735,-307.126,63.3613,-21.6772,14.2962,7.3131,5.67728,9.43345,7.89259,7.57705,7.72112,3.40044,4.16911,0.433984,2.98603,1.18721,3.60326,1.44739,1.19403,0.605654,1.65152,0.447561
1.695056689,-310.576,62.6689,-21.5788,14.1315,9.20621,6.85158,10.6581,6.68916,6.30866,6.8612,4.38533,4.15772,-0.237072,2.85921,0.995892,2.83187,0.488495,2.30146,1.10604,3.15471,1.18069
1.718276644,-309.28,61.3591,-20.3915,13.385,10.1166,6.32815,11.6344,8.42854,8.39475,5.78971,2.96217,3.113,1.06984,2.55771,1.26652,1.26877,-0.2061,2.14932,0.391821,0.87925,-2.344
1.741496599,-314.265,57.9993,-21.1073,16.3607,12.4338,7.15591,10.0936,7.14438,7.28397,7.33363,3.37443,2.95764,0.460018,3.8879,0.976506,3.08835,-0.353996,2.62764,-0.220153,1.63199,-1.0116
1.764716553,-310.114,61.3008,-19.9372,15.051,10.8274,7.58229,9.99981,6.71484,6.27845,7.41776,5.12953,5.24638,-0.592592,2.61837,0.369536,-0.0779291,-2.54815,-0.278619,-0.918362,1.37249,-0.365742
1.787936508,-311.543,61.6771,-21.6872,13.8717,9.9039,8.13071,11.2595,7.72242,5.53048,6.17828,4.01003,5.19081,1.66757,4.1974,-0.319276,-0.555186,-0.880126,2.89589,0.572568,0.549257,1.32371
1.811156463,-309.634,62.6777,-20.5874,14.6215,11.0079,8.12513,10.1205,7.61661,4.94784,8.37204,2.94869,3.87172,0.919431,3.14133,-1.99041,-1.14276,-2.28727,-0.179648,1.70166,1.71238,0.102189
1.834376417,-313.902,61.8885,-18.7986,15.499,9.9425,6.29118,11.8147,8.90934,6.73386,6.04761,2.34251,2.18087,-0.40516,2.91379,0.269303,0.421875,-0.42794,1.58496,-0.584165,1.889,2.16368
1.857596372,-308.294,63.6353,-19.0645,13.5102,10.7515,8.13561,13.1545,5.36138,5.44333,3.88969,2.07619,1.33374,-0.366844,2.4855,0.51183,2.64254,-0.565598,1.07566,-0.0417125,2.78068,-0.901521
1.880816327,-313.637,63.1891,-18.5562,17.579,11.2977,6.2539,11.2063,5.30857,5.4756,5.98593,2.31698,0.795882,-1.59234,1.69767,1.41252,1.20803,1.55624,2.62255,0.887963,1.82742,0.621989
1.904036281,-307.749,63.4327,-17.2123,15.5161,12.2159,5.48945,7.86974,4.14811,6.31812,4.71036,3.30544,-0.0908591,-0.475786,2.0895,2.51459,1.7318,1.53123,1.46351,1.13626,1.55786,-1.16076
1.927256236,-311.258,66.3245,-17.2925,15.6929,11.3679,5.417,9.25221,5.6239,3.26707,3.33254,0.652164,2.85433,1.48159,4.29122,-0.155215,-0.307538,0.60847,2.94692,1.42481,1.86593,0.0746661
1.950476190,-310.098,67.1225,-18.1613,15.2679,9.41505,5.34134,7.97786,3.67765,3.23229,5.39909,3.4251,3.97828,0.931313,3.99424,0.599295,0.0768275,0.233121,2.36258,2.11768,1.229,0.789699
1.973696145,-312.22,65.3652,-16.7186,17.4292,11.0294,4.86002,8.73302,4.65158,2.28457,4.43664,1.01782,2.95538,-0.267985,3.76287,1.70315,1.83784,-0.178344,1.9646,1.4812,1.77194,1.12559
1.996916100,-311.143,64.801,-17.3661,12.5352,11.3149,4.89271,10.371,3.73252,4.04686,5.07359,2.93425,3.74745,0.736412,4.46626,0.441428,2.47467,0.468889,1.65072,0.579183,2.46967,0.00310594
2.020136054,-313.283,63.8707,-16.1039,16.0106,11.8782,4.39722,8.95519,5.34108,4.83122,5.92916,0.282075,0.328448,-0.400958,3.39503,1.8707,1.19648,1.18689,2.79923,0.48038,1.00062,1.96942
2.043356009,-319.043,60.6455,-17.3611,16.7764,12.6254,6.53319,12.8358,3.95932,4.64946,3.73426,4.13711,1.31152,0.923514,0.440135,2.16262,1.61481,2.68792,1.39967,2.39279,0.0210138,-0.0950799
2.066575964,-319.804,61.7833,-16.1596,14.9453,13.5434,7.25789,11.0531,3.82833,3.54014,4.90459,3.79739,2.77701,-1.73358,2.397,-0.429387,1.63822,2.13358,4.0939,0.959809,2.42334,1.39706
2.089795918,-188.859,-7.31131,7.2179,15.7763,5.367,10.8107,6.00159,4.15967,3.16594,7.91908,-0.287886,0.487705,-0.128717,0.381941,0.615558,1.33287,-0.455854,-1.77122,-0.818902,0.401864,-0.327892
2.113015873,-210.756,-1.84929,19.1156,9.96546,8.83745,11.4949,6.78903,4.8666,-0.450273,6.05573,0.402286,2.45166,0.568862,1.26946,0.309631,-0.994058,-2.21826,0.041696,-4.01042,-2.51195,-2.10635
2.136235828,-232.617,8.93538,15.2386,6.79737,11.8309,8.20294,6.6806,9.27011,4.31806,4.22742,0.435158,3.43616,1.1564,4.19771,1.94112,-0.106299,-1.23849,0.573761,-1.66333,-1.42052,-2.07361
2.159455782,-242.037,12.4697,9.33574,6.8588,9.70578,6.18706,5.66335,5.44859,1.19154,3.93968,0.0851105,1.75801,0.203724,1.5815,-1.03388,-0.403672,0.092952,0.711929,-2.90033,-1.12361,-2.06433
2.182675737,-254.87,22.0314,-0.347427,10.263,6.41484,9.4693,7.62441,5.59206,3.33406,3.67872,5.48248,0.28956,1.58935,-0.975306,0.705803,-1.38927,0.0228686,-0.150813,-0.367754,-2.49358,-2.41442
2.205895692,-254.192,28.3694,2.77541,12.2767,10.6521,7.86527,8.96437,5.34586,3.91736,2.29345,4.61753,0.642065,1.90429,-0.375303,0.303142,0.416059,2.81437,0.0333468,-0.231203,-2.18043,0.238053
2.229115646,-254.036,25.9721,2.87169,11.1535,10.8331,7.98432,8.86596,5.38011,7.50725,5.16192,5.46622,1.63893,1.9156,0.49912,1.4001,-1.06913,1.56081,-0.0710103,-2.58857,-1.93678,-1.3461
2.252335601,-252.621,27.8597,0.836402,12.4935,9.02406,7.1453,9.8148,4.34633,7.23305,3.41559,3.1024,0.296234,2.65043,0.0997977,2.41522,-2.30898,0.679316,-0.763842,-0.752802,-1.23095,-0.227571
2.275555556,-259.022,28.9681,-0.555068,12.2182,9.43415,8.84727,11.196,6.83414,5.5564,2.04465,2.16983,-1.69595,1.07109,0.286305,1.70348,-0.086497,0.748051,0.313433,0.0054276,-0.106101,0.301623
2.298775510,-261.768,34.0519,-5.34481,16.0669,5.99976,11.5494,6.36947,7.01968,2.41392,3.71005,2.3075,1.2932,0.247751,-0.436658,-1.07958,-1.06221,0.592781,0.471426,0.233263,-0.273995,0.120279
2.321995465,-266.012,33.9736,-6.56655,18.7165,7.86351,14.9046,5.85721,7.27702,0.444086,4.35597,1.03671,1.7983,-0.448822,0.894296,-1.21692,0.934448,1.18903,2.69781,-0.62942,-0.790345,-1.52961
2.345215420,-246.478,35.5736,-3.13469,17.8561,3.7405,8.43498,1.00723,4.13694,0.647001,4.27613,0.901929,-0.29908,-1.97629,0.942123,-0.412038,0.306676,-0.313715,-0.0472915,-0.807373,0.752266,0.852156
2.368435374,-260.172,36.8489,-3.1467,19.4346,7.60637,13.3317,4.53835,7.178,2.34873,5.21459,-0.0314559,-0.238903,-2.15323,-0.871854,-2.3516,-0.839469,-0.472086,0.851818,-1.0161,-2.59943,-3.11816
2.391655329,-257.837,37.5968,-2.6655,20.5013,6.19512,11.8874,3.74404,6.5904,-0.430805,2.38907,-0.4787,0.956973,-0.965412,0.788325,-1.15519,-0.00184434,-0.730921,-2.40721,-4.57,-1.75709,-1.75166
2.414875283,-246.212,36.7201,-2.32324,18.6035,4.41202,10.9737,3.12781,5.48811,-1.36474,1.91527,1.49849,2.64417,-0.364859,0.803087,-0.100598,0.683522,-1.23772,-0.755031,-2.49094,-2.58265,-2.209
2.438095238,-248.805,32.0052,-4.28656,19.7023,5.87557,11.115,2.44216,4.50904,-1.13281,0.0742565,-2.03722,0.90632,0.493779,2.6169,0.371853,-0.127657,-0.623063,-0.77298,-4.0475,-2.54178,0.682091
2.461315193,-249.505,37.3635,-2.28467,20.338,6.08505,9.78821,1.3646,6.25675,0.0960158,1.63233,-1.28485,0.872815,0.888539,2.38168,1.01516,1.61498,-2.0028,-2.47359,-3.30025,-1.82922,-2.08813
2.484535147,-256.835,39.4143,-2.10791,19.695,5.64583,11.648,4.45275,4.78011,-0.170479,2.03684,-0.565781,0.37787,-1.58079,-0.0735215,-0.728063,-0.608632,-2.33946,-1.93774,-1.82786,-0.998892,-1.04951
2.507755102,-253.033,37.7621,-2.26876,19.6586,5.15016,11.1289,3.73651,8.38551,2.02002,3.12127,-0.103202,0.0239716,-0.780559,0.945112,-1.7223,-1.19015,-1.95399,-0.150036,-0.719515,-1.7814,-3.7622
2.530975057,-245.882,35.5709,-3.50162,16.2341,4.14016,11.7503,2.88795,5.07003,0.0544452,2.05839,1.14122,2.04924,-1.05509,-2.30231,-2.3594,0.0289404,-0.593068,-0.864698,-1.87656,-0.528713,0.153334
2.554195011,-245.349,35.7871,-3.86049,16.5386,1.94735,9.76453,2.82508,4.74372,0.270262,4.61524,1.08204,0.672158,-0.981265,0.771066,-1.55447,-0.655617,-1.64871,-0.687059,-1.46365,-1.11914,-1.05102
2.577414966,-240.818,35.964,-2.42295,19.5625,6.43262,10.3577,0.0813199,3.76619,-1.13587,1.94206,-1.4209,-0.895296,-3.58996,-2.06734,-1.61127,1.82767,-0.771812,0.0780606,0.614517,-0.264069,-1.87017
2.600634921,-197.763,10.7665,1.63667,17.7306,-0.485228,12.8462,7.70533,-0.667681,3.17444,3.57567,0.422063,-1.24803,-2.80004,-2.84924,-0.397101,-0.895461,0.0182127,0.536605,-3.09303,1.47088,1.88879
2.623854875,-184.787,4.86297,0.509064,21.03,0.363308,10.2064,4.83568,0.801797,2.07381,0.0271051,0.648845,0.848861,0.0578086,-0.772567,-2.69723,-3.11656,-1.8188,-0.018177,-3.71811,-2.31879,-1.40628
2.647074830,-190.587,7.03961,1.49813,18.7147,1.88381,7.43008,2.93724,4.24484,1.50319,0.971432,0.705451,-1.70527,-2.59002,-2.76707,-3.91219,-1.40823,-0.0713484,-2.21831,-3.78648,-2.1358,-0.605
2.670294785,-202.916,5.84593,3.0776,17.9471,0.950671,15.1739,4.75649,4.89599,2.78954,0.162853,-0.323734,-1.62622,0.244325,-1.94484,-2.03985,-2.47294,-1.67293,0.365693,-0.945048,-1.87428,-0.384826
2.693514739,-209.093,12.7937,4.84305,14.8419,-0.00166504,12.3354,2.55761,2.98184,1.72208,0.0761445,2.11475,-2.3234,-1.50614,3.03535,0.222583,-1.56498,-2.55372,-0.846471,-0.334146,0.365142,1.47434
2.716734694,-217.749,14.4425,4.92835,13.9844,-2.14212,11.1108,0.00202821,0.625047,1.5002,1.2327,1.56167,-0.141944,-2.53581,-0.133536,-0.927917,-2.21114,-1.40573,-0.0493686,-0.479714,2.02195,1.56803
2.739954649,-219.206,20.48,4.36301,13.8419,-3.30807,13.0151,1.40555,2.8848,2.63657,1.40577,1.25989,-1.11909,-1.1742,0.193243,-0.512336,-1.37145,-1.3309,2.21975,-0.522968,0.316065,2.33035
