TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
3.993832200,2.45178,0.192109,0.738286,1.26009,0.0593259,0,0.0352611,3.02439,0.0738059,0.440575,1.78121,0.00812471
4.040272109,1.85548,0.30792,0.67439,1.09309,0.0916537,0.0405759,0.0206751,2.87817,0.0832556,0.424543,2.14456,0.0474887
4.086712018,1.5296,0.28082,0.613502,1.21543,0.112528,0.54128,0,2.14329,0.0694732,0.735573,2.05815,0.158846
4.133151927,1.43877,0.201325,1.19556,1.43814,0.084751,0.900489,0.0127668,1.7865,0,1.22526,1.71136,0.0674608
4.179591837,0.928986,0.200218,2.60995,1.31153,0.12342,0.723585,0.354289,1.5001,0,1.266,1.10459,0
4.226031746,0.738199,0.120497,3.18171,0.969927,0.0773635,0.480585,0.682348,1.35076,0.00749965,1.33666,1.03249,0
4.272471655,0.714703,0.0911652,3.33323,0.664274,0.208007,0.326367,0.846851,1.29197,0.0178771,1.34741,1.15877,0
4.318911565,0.834293,0.0954668,3.42852,0.444926,0.288952,0.167901,0.963218,1.07477,0.0168342,1.21067,1.27178,0.00639419
4.365351474,0.826187,0.122951,3.50882,0.518016,0.327096,0.103559,0.86549,0.830117,0.00556501,1.05314,1.27633,0.0297726
4.411791383,0.731945,0.0650111,3.08399,1.05058,0.276079,0.0265722,0.969795,1.25054,0.00444826,1.09007,1.12761,0.00359172
4.458231293,0.602718,0.0119559,2.99867,1.36353,0.131136,0.0149803,1.11673,1.33154,0.00734376,1.18119,0.921205,0.00399429
4.504671202,0.438206,0.0236282,3.00389,1.2819,0.131759,0.0359561,0.99679,1.4414,0.109985,1.23622,1.05135,0.0320924
4.551111111,0.263562,0.0495807,2.95945,1.41317,0.146963,0.0441953,0.921538,1.43693,0.0267721,1.06751,1.19289,0.00910342
4.597551020,0.0565962,0.0737789,3.17396,1.4403,0.123873,0.055194,0.730391,1.2513,0.04218,1.02455,1.12769,0
4.643990930,0.114975,0.229174,3.05318,1.39648,0.021313,0.126928,0.343406,1.52592,0.0351013,0.830723,1.08365,0.0552979
4.690430839,0.105265,0.234961,2.7958,1.3438,0.0350887,0.206402,0.298967,1.94745,0.0570374,0.538035,1.1613,0.107891
4.736870748,0.0893428,0.332148,2.72566,1.26133,0.0732522,0.230122,0.283098,2.17233,0.0426449,0.634405,1.13874,0.147014
4.783310658,0.0522376,0.388635,2.6687,1.49224,0.0467394,0.26541,0.310625,2.1711,0.0787584,0.691956,1.21704,0.331589
4.829750567,0.110381,0.528661,2.44713,2.06199,0.181985,0.228532,0.357868,2.17426,0.0109666,0.729702,1.23131,0.723955
4.876190476,0.872391,0.519438,2.03223,2.05088,0.179372,0.195669,0.163675,2.32402,0.00444893,0.530013,1.05695,0.969817
4.922630385,1.914,0.242695,1.72396,1.88295,0.297909,0.132038,0.0970376,2.2259,0.00320685,0.242296,0.963785,0.838949
4.969070295,2.50619,0.156709,1.68726,1.56055,0.283749,0.162358,0.0504264,2.20869,0.0249038,0.280107,0.927026,0.537645
5.015510204,2.77731,0.101576,1.56268,1.32382,0.230387,0.0250231,0.0531395,2.32852,0.079222,0.313102,1.0192,0.255702
5.061950113,2.82223,0.133421,1.43914,1.16005,0.269888,0.024967,0.0913757,2.41949,0.106489,0.273198,1.10131,0.0913777
5.108390023,2.78698,0.120477,1.19938,0.752819,0.513631,0,0.0829719,2.62864,0.173653,0.250071,1.15205,0.29888
5.154829932,2.63589,0.438937,0.884927,0.437053,0.632809,0.0525535,0.277559,2.32023,0.143482,0.406126,0.89162,0.428283
5.201269841,2.5541,0.780411,0.570568,0.451567,0.837075,0.230616,0.713672,1.96235,0,0.88255,0.756629,0
5.247709751,2.33838,0.827507,0.727289,0.407923,0.788182,0.168891,0.616413,2.1269,0,0.532624,1.25443,0
5.294149660,2.12625,0.403394,0.880677,1.29357,0.556411,0.303911,0.486621,2.16467,0.0694919,0.329765,1.29932,0
5.340589569,2.06373,0.147971,0.856419,1.41623,0.39829,0.286242,0.283566,2.50093,0.00265615,0.252262,1.55444,0.00585579
5.387029478,2.053,0.252254,0.662702,1.68247,0,0.403565,0.226563,2.66405,0.0212488,0.126727,1.42777,0.0425617
5.433469388,2.09121,0.398955,0.384165,1.67269,0.0431091,0.121063,0.180442,2.57274,0.0417373,0.0348059,1.21944,0.181601
5.479909297,2.02003,0.490726,0.366075,1.6589,0.218872,0.144805,0.0718688,2.48521,0.137686,0.08854,0.957952,0.159116
5.526349206,2.00099,0.425512,0.408267,1.5946,0.25169,0.161317,0.0261945,2.55721,0.159648,0.113262,0.945085,0.171248
5.572789116,1.85289,0.475179,0.504555,1.47887,0.147281,0.126033,0,2.81155,0.0458977,0.236414,1.16484,0.223513
5.619229025,1.81811,0.474406,0.540353,1.29881,0.248895,0.157549,0,2.88808,0.0110909,0.342744,1.22809,0.352234
5.665668934,1.85348,0.523408,0.498569,1.33063,0.453723,0.22457,0,2.40881,0.026331,0.220087,0.964788,0.348663
5.712108844,2.39328,0.43592,0.443729,1.21336,0.679372,0.0839903,0,1.86341,0.0637123,0.0375695,1.14755,0.248178
5.758548753,2.67361,0.306238,0.484014,1.04276,0.861088,0.073891,0.119575,1.7001,0.0592913,0.0331932,1.0972,0
5.804988662,2.86391,0.365331,0.688393,0.59637,0.861194,0.0106813,0.0854545,1.59632,0.0650659,0.0140983,1.2621,0
5.851428571,3.09297,0.378133,0.997666,0.641907,0.833144,0,0.191861,1.45541,0.054781,0,1.20466,0.00930117
5.897868481,2.92237,0.353388,0.876585,1.22035,0.713164,0.133336,0.000487025,1.77128,0.0220259,0,1.2366,0.0566856
5.944308390,2.36219,0.303936,0.551116,1.3049,0.656417,0.450019,0.0259969,1.63023,0.0480148,0.059568,1.86141,0.0671964
5.990748299,2.1872,0.193449,0.653038,1.14331,0.560801,0.659246,0.0495754,1.30912,0.317125,0.0901213,2.16168,0.0145134
6.037188209,2.23143,0.23619,0.843374,0.967785,0.505958,0.64249,0.209903,1.16334,0.718154,0.14267,2.30687,0.00728992
6.083628118,1.89793,0,1.19685,0.805188,0.471924,0.725925,0.447559,1.23565,0.518076,0.137612,2.58485,0.0204342
6.130068027,1.46574,0,1.28139,0.839592,0.502136,0.624418,0.226247,1.30302,0.162982,0.14345,3.06624,0
6.176507937,0.785858,0.00148677,1.08259,0.706765,0.71274,0.892599,0.126857,1.2352,0.192949,0.365593,3.04079,0
6.222947846,0.606865,0.205045,0.424806,0.718409,0.894708,1.09424,0.171447,0.888615,0.106377,1.20346,2.84095,0
6.269387755,0.909384,0.417565,0.494275,1.03333,0.678796,1.06868,0.253264,0.945721,0.0105757,1.82585,2.44666,0
6.315827664,1.18982,0.381629,1.33009,0.821593,0.522967,1.12063,0.270297,1.12819,0.000783294,1.91179,2.15712,0
6.362267574,1.36716,0.14952,2.2132,0.534328,0.436589,1.1365,0.297594,1.28352,0.0491712,1.80568,1.99948,0
6.408707483,2.17483,0.0298133,2.48697,0.360609,0.311169,1.05351,0.706767,0.688067,0.0904976,1.64409,1.80716,0.00082119
6.455147392,2.33167,0,2.06851,0.380991,0.205642,2.09822,0.993834,0.383893,0.087274,1.76929,1.15704,0.00131631
6.501587302,2.17647,0,1.55756,0.372634,0.18372,2.71289,0.712319,0.367325,0.0711372,1.90866,1.1246,0
6.548027211,1.95096,0.0279882,1.19151,0.244628,0.175807,3.02983,0.447929,0.315263,0.071156,2.00428,1.33148,0
6.594467120,1.73893,0.193997,1.23705,0.220726,0.205385,3.02383,0.265468,0.243443,0.0839364,1.89625,1.32319,0.0265878
6.640907029,1.88871,0.0991492,1.56211,0.19115,0.272204,2.96931,0.422489,0.22976,0.0996178,1.74996,1.24696,0
6.687346939,1.3452,0.287168,1.83481,0.192033,0.0597669,2.84259,0.462085,0.0927377,0.0546924,1.75177,1.68143,0.0270692
6.733786848,0.623402,0.259323,1.86414,0.273068,0.00439823,2.50773,0.386156,0.0698501,0.0774377,1.7098,1.69457,0.208749
6.780226757,0.480754,0.262749,1.89721,0.390414,0.1643,1.70319,0.28991,0.127324,0.137473,1.6652,1.85113,0.113548
6.826666667,0.586429,0.391693,1.67594,0.349863,0.178897,1.113,0.721721,0.203804,0.0584419,1.69748,2.1238,0.000932297
6.873106576,0.698361,0.397499,1.31186,0.141638,0.141415,1.27324,0.7779,0.139422,0.114375,1.33299,2.91256,0.00287328
6.919546485,1.26922,0.283159,1.22795,0.118156,0.0165539,1.38893,0.407274,0.185127,0.12647,0.945948,3.53861,0.0659514
6.965986395,1.30286,0.2189,1.8038,0.216514,0.150155,1.71228,0.0061205,0.030801,0.118297,0.863069,3.29526,0.0332383
7.012426304,1.1378,0.171574,2.25176,0.206722,0.228514,1.64885,0.00778487,0.0155992,0.0980195,0.988542,3.23976,0.00627037
7.058866213,0.960514,0.057923,2.33237,0.208103,0.211923,1.77011,0.0158719,0,0.106603,1.10759,3.216,0
7.105306122,0.910191,0.0010117,2.09292,0.155143,0.204158,1.76382,0.181181,0.0209806,0.169368,1.18436,2.9858,0
7.151746032,1.22827,0.00582252,1.97108,0.105386,0.248218,1.56809,0.316786,0.0234689,0.2443,1.16292,2.72299,0.0751091
7.198185941,1.30037,0,1.41677,0.379678,0.027295,2.31471,0.0777963,0.074523,0.216416,1.81758,2.03263,0.0113601
7.244625850,1.03572,0,1.30804,0.972688,0.155481,2.76776,0.285807,0.0240381,0.121871,2.05394,1.39845,0.0229319
7.291065760,0.777863,0,1.17878,0.983358,0.168419,2.79185,0.365763,0.026789,0.101334,2.22156,1.24399,0.000693252
7.337505669,0.509579,0.00943273,1.25622,0.6779,0.0190516,3.12615,0.423975,0.0268948,0.0703095,2.25912,1.2755,0
7.383945578,0.477572,0.029552,1.61527,0.446518,0.0209908,3.34669,0.229751,0.0256554,0.0835319,2.15673,1.57692,0.329143
7.430385488,0.787024,0.0170388,1.68905,0.418484,0.125135,3.15691,0.287007,0.0743773,0.081667,1.97382,1.83743,0.372457
7.476825397,0.963362,0.00414328,1.51231,0.916445,0.0730883,2.95724,0.265828,0.112827,0.713427,1.80982,1.59932,0.199597
7.523265306,1.12459,0,1.20518,1.26529,0.062866,2.62571,0.371993,0.042982,1.7383,1.58164,1.04024,0.0596866
7.569705215,1.10922,0,1.33422,1.51374,0.0441754,2.24101,0.175803,0.0215534,2.2062,1.39643,0.477095,0.286617
7.616145125,0.893714,0.181643,1.51306,1.62435,0.0283726,2.05701,0.120232,0.0329319,2.15705,1.31075,0.303722,0.460823
7.662585034,0.904847,0,1.16582,1.49425,0.016698,2.15005,0.166032,0.0954571,2.55908,1.21374,0.450032,0.48356
7.709024943,1.19989,0.00827365,1.13906,1.51846,0.145539,2.23608,0.262713,0.0904888,2.53427,0.833438,0.450911,0.141993
7.755464853,1.25548,0.201423,0.841268,1.59442,0.150972,2.12724,0.611542,0.0481694,2.62122,0.949828,0,0.0863891
7.801904762,1.29021,0.551053,0.179325,1.5,0.0292025,1.86561,0.737899,0.0537713,2.32294,1.57704,0,0.179665
7.848344671,1.12678,0.519568,0.161308,1.37591,0.0475154,1.86598,0.572183,0.160498,1.99469,1.96519,0,0.200583
7.894784580,1.09972,0.568246,0.883004,1.09471,0.0417959,1.55776,0.596226,0.214801,1.90387,2.10762,0.00371726,0.210875
7.941224490,0.961629,0.329623,2.17984,1.32333,0.168936,1.23104,0.861942,0.0201239,1.58681,1.40889,0.0339595,0.138927
7.987664399,1.49817,0.151905,2.11027,1.28027,0.232088,1.15442,1.24702,0,1.23222,1.82261,0.159039,0.00705211
8.034104308,1.68599,0.167303,1.58633,1.02753,0.274267,1.71817,1.38099,0.00767807,1.23537,2.00695,0.180552,0
8.080544218,1.76914,0.156263,1.59377,0.844292,0.318704,2.19124,1.20073,0.00640208,1.1353,2.0092,0.178991,0
8.126984127,1.65956,0.029773,1.79311,0.522701,0.300814,2.74658,0.873495,0.0765557,1.14126,1.92123,0.173971,0
8.173424036,1.5768,0,1.98619,0.513671,0.322296,2.79621,1.04522,0,1.11124,1.58138,0.159036,0
8.219863946,1.25415,0,1.72892,0.757389,0.292972,2.79458,0.940237,0.017705,1.28749,1.40183,0.259491,0.511145
8.266303855,1.01058,0,1.13468,0.942179,0.435329,2.75997,0.323441,0.0716514,1.15921,1.89287,1.07142,0.57564
8.312743764,1.37653,0.0240552,0.992082,0.832136,0.672141,2.35078,0.0435946,0.231842,0.990126,1.95599,1.56859,0.177483
8.359183673,1.53044,0.118814,1.099,0.594562,0.655106,2.40831,0.179493,0.218758,0.979845,1.45282,1.92753,0
8.405623583,1.57225,0.0887907,1.14965,0.567208,0.622979,2.36706,0.203959,0.129717,0.940099,1.22139,2.32769,0.000975838
8.452063492,1.60472,0,1.64524,0.827526,0.201175,2.20386,0.205858,0.0152646,0.833349,0.897913,2.74981,0
8.498503401,1.3959,0.00189658,1.9197,0.68562,0.0261626,2.07529,0.181634,0,1.00368,0.598265,2.92765,0.011014
8.544943311,1.43417,0,2.08868,0.735115,0.0594929,1.75651,0.138371,0,0.988617,0.791152,2.72325,0.0158149
8.591383220,1.3843,0,2.08906,0.664647,0.11207,2.0662,0.0358684,0,0.786454,1.16182,2.45515,0.0130233
8.637823129,1.41756,0.00392548,2.12251,0.398687,0,2.20631,0.0405952,0,0.576219,1.54558,2.1489,0.0526979
8.684263039,1.20929,0.000222609,2.14759,0.316754,0,2.11292,0.0711982,0,0.513597,1.64487,1.90611,0.0895834
8.730702948,0.942661,0.00237056,1.74823,0.357876,0.0988885,2.21635,0.168182,0.00919213,0.60546,1.67419,1.89804,0.000200908
8.777142857,1.04712,0.0607706,1.32079,0.69342,0.147778,2.3792,0.337069,0.0457343,0.444069,1.84694,1.5525,0.180158
8.823582766,0.831527,0.137669,1.19036,0.646618,0.148247,1.98733,0.39073,0.0556247,0.558055,1.74469,1.22598,0.362696
8.870022676,0.524336,0.221227,1.28856,0.537992,0.161897,2.18411,0.135845,0.13587,0.589688,1.69632,1.19116,0.320606
8.916462585,0.42993,0.327249,1.50564,0.327497,0.174185,2.55622,0.120682,0.259821,0.613934,1.59655,1.34616,0.315085
8.962902494,0.328998,0.421796,1.49972,0.505769,0.0876266,2.65633,0,0.361449,0.450884,1.41811,1.80135,0.34431
9.009342404,0.827311,0.378051,1.40079,0.805466,0.142769,2.61316,0.0191587,0.330286,0.82643,1.36268,1.72823,0.162059
9.055782313,1.12572,0.284885,1.17386,1.27182,0.038689,2.41961,0.0651416,0.0990667,1.48566,1.63517,1.34178,0.117634
9.102222222,1.22802,0.257904,1.23792,1.56541,0,2.2165,0.221484,0.0230726,1.73782,1.71929,0.766266,0.0638548
9.148662132,1.07513,0.186365,1.5328,1.70638,0,2.06309,0.211688,0.0144422,1.98924,1.5366,0.299487,0.31285
9.195102041,0.888413,0,1.5301,1.60869,0,2.12454,0.170044,0.0355387,2.43233,1.28031,0.301804,0.461861
9.241541950,1.05355,0,1.50897,1.53046,0.142277,2.21984,0.241373,0.155093,2.32213,1.02049,0.344243,0.293193
9.287981859,1.27325,0,1.48309,1.5895,0.200366,2.16946,0.589373,0.00866426,2.01817,0.969983,0.072745,0.122492
9.334421769,1.5599,0.0282828,1.69691,1.58022,0.183346,1.2954,0.682334,0.00470911,1.61209,1.09448,0.198715,0.0729002
9.380861678,1.72584,0.00124025,1.70551,1.69777,0.433843,0.583242,0.775279,0.00743436,1.46263,1.48231,0.134476,8.78864e-06
9.427301587,1.81304,0.000999303,1.70593,1.78162,0.306713,0.263041,0.953714,0.00281644,1.32392,1.92595,0.0765859,0.00365573
9.473741497,1.60645,0,1.83157,1.75005,0.0705403,0.360908,1.13722,0,1.36035,2.25917,0.0141819,0.106192
9.520181406,1.16272,0.0866263,2.15618,1.52895,0.22731,0.898028,1.21018,0.035674,1.51111,2.0161,0.00553071,0.218521
9.566621315,0.762696,0.146206,1.96368,1.09044,0.302724,1.92964,0.954275,0.0410919,1.81793,1.68815,0,0.119672
9.613061224,0.836568,0.20215,2.01659,0.603933,0.377214,2.08535,0.57401,0.0698026,2.02981,0.815693,0.0212131,0.00378116
9.659501134,0.939068,0.316008,1.99134,0.339642,0.637953,2.05981,0.295992,0.259722,1.78111,0.67946,0.253483,0
9.705941043,1.18046,0.325396,1.88608,0.419471,0.795857,1.90259,0.569118,0.275544,1.41995,0.968231,0.284132,0
9.752380952,1.31927,0.285701,1.93658,0.627442,0.657329,2.16936,0.701322,0.101898,1.03996,1.53898,0.119485,0
9.798820862,1.35866,0.181989,1.69567,0.843711,0.282072,2.29524,0.903062,0.0375137,1.11151,1.718,0.0328683,0.0981191
